Time,Pitch angle,Roll angle,Pitch rate,Roll rate,Yaw rate,Long acc,Lat acc,Norm acc,True HDG,IRS GS,IRS Alt,IRS Vert acc,IRS Flight path angle,Press alt,IAS,TAS,Temp,GPS Track,GPS GS,GPS Alt,Fuel,Elevator,Aileron,Rudder,Tab Angle,True AoA
11.917,-2.472,-0.692,-0.125,0.27,8.527,-0.032,0.054,1.003,-169.794,5,157,0.004,0,201,25,27,15,169,5,40,668.789,23.502,-1.089,-0.297,-7.565,2.447
11.937,-2.472,-0.692,-0.16,0.281,8.5,-0.033,0.053,1.004,-169.53,5,157,0.005,0,201,25,27,15,169,5,40,668.789,23.503,-1.089,-0.217,-7.566,2.447
11.958,-2.472,-0.698,-0.207,0.305,8.457,-0.035,0.054,1.005,-169.261,5,157,0.006,0,201,25,27,15,182,5,40,668.789,23.493,-1.091,-0.268,-7.563,2.449
11.978,-2.477,-0.698,-0.219,0.328,8.441,-0.037,0.055,1.01,-169.261,5,157,0.009,0,201,25,27,15,182,5,40,668.789,23.499,-1.089,-0.243,-7.565,2.45
11.998,-2.477,-0.692,-0.215,0.352,8.422,-0.042,0.058,1.013,-168.997,5,157,0.014,0,201,25,27,15,182,5,40,668.789,23.552,-1.093,-0.201,-7.583,2.45
12.018,-2.477,-0.692,-0.195,0.375,8.387,-0.044,0.058,1.015,-168.734,5,157,0.016,0,201,25,27,15,182,5,40,668.789,23.554,-1.088,-0.199,-7.584,2.448
12.038,-2.477,-0.687,-0.16,0.422,8.312,-0.046,0.06,1.016,-168.734,5,157,0.018,0,201,25,27,15,182,5,40,668.789,23.533,-1.09,-0.237,-7.576,2.445
12.058,-2.477,-0.681,-0.141,0.457,8.277,-0.048,0.062,1.017,-168.475,5,157,0.019,0,201,25,27,15,182,5,40,668.789,23.546,-1.094,-0.178,-7.581,2.446
12.078,-2.472,-0.681,-0.121,0.48,8.238,-0.049,0.064,1.017,-168.217,5,157,0.019,0,201,25,27,15,182,5,40,668.789,23.546,-1.096,-0.182,-7.581,2.446
12.098,-2.472,-0.681,-0.082,0.48,8.203,-0.051,0.065,1.017,-168.217,5,157,0.019,0,201,25,27,15,182,5,40,668.789,23.503,-1.098,-0.182,-7.566,2.448
12.118,-2.472,-0.681,-0.078,0.434,8.141,-0.053,0.067,1.016,-167.959,5,157,0.019,0,201,25,27,15,182,5,40,668.789,23.55,-1.1,-0.178,-7.582,2.447
12.138,-2.472,-0.687,-0.082,0.383,8.102,-0.056,0.07,1.013,-167.959,5,157,0.015,0,201,25,27,15,182,5,40,668.789,23.503,-1.1,-0.209,-7.565,2.447
12.158,-2.472,-0.692,-0.09,0.328,8.059,-0.056,0.071,1.01,-167.706,5,157,0.012,0,201,25,27,15,182,5,40,668.789,23.497,-1.103,-0.212,-7.564,2.447
12.178,-2.477,-0.698,-0.133,0.211,7.957,-0.056,0.071,1.005,-167.454,5,157,0.008,0,201,25,27,15,182,5,40,668.789,23.506,-1.103,-0.179,-7.567,2.449
12.198,-2.483,-0.703,-0.156,0.152,7.902,-0.055,0.069,0.994,-167.454,5,157,-0.004,0,201,25,27,15,182,5,40,668.789,23.488,-1.101,-0.181,-7.561,2.449
12.218,-2.483,-0.703,-0.176,0.109,7.848,-0.055,0.069,0.988,-167.206,5,157,-0.01,0,201,25,27,15,182,5,40,668.789,23.498,-1.099,-0.183,-7.564,2.45
12.238,-2.483,-0.72,-0.195,0.082,7.789,-0.055,0.068,0.982,-166.959,5,157,-0.016,0,201,25,27,15,182,5,40,668.789,23.492,-1.1,-0.181,-7.563,2.452
12.258,-2.488,-0.72,-0.219,0.035,7.68,-0.055,0.066,0.978,-166.959,5,157,-0.02,0,201,25,27,15,182,5,40,668.789,23.558,-1.098,-0.214,-7.585,2.452
12.278,-2.494,-0.725,-0.23,0.023,7.621,-0.057,0.065,0.972,-166.718,5,157,-0.026,0,201,25,27,15,182,5,40,668.789,23.53,-1.098,-0.24,-7.575,2.452
12.298,-2.494,-0.725,-0.238,0.031,7.562,-0.057,0.064,0.971,-166.481,5,157,-0.027,0,201,25,27,15,182,5,40,668.789,23.494,-1.094,-0.249,-7.563,2.451
12.318,-2.494,-0.725,-0.23,0.09,7.441,-0.058,0.063,0.971,-166.481,5,157,-0.026,0,201,25,27,15,182,5,40,668.789,23.481,-1.095,-0.292,-7.558,2.45
12.338,-2.494,-0.725,-0.215,0.152,7.375,-0.059,0.063,0.972,-166.245,5,157,-0.026,0,201,25,27,15,182,5,40,668.789,23.516,-1.094,-0.292,-7.57,2.451
12.358,-2.494,-0.72,-0.187,0.238,7.309,-0.06,0.064,0.973,-166.02,5,157,-0.025,0,201,25,27,15,182,5,40,668.789,23.562,-1.092,-0.224,-7.586,2.45
12.378,-2.494,-0.703,-0.121,0.43,7.238,-0.06,0.065,0.975,-166.02,5,157,-0.023,0,201,25,27,15,182,5,40,668.789,23.487,-1.092,-0.276,-7.56,2.449
12.398,-2.488,-0.698,-0.07,0.512,7.074,-0.06,0.066,0.977,-165.789,4.875,157,-0.02,0,201,25,27,15,182,5,40,668.789,23.491,-1.091,-0.211,-7.561,2.445
12.418,-2.483,-0.698,-0.016,0.562,6.992,-0.061,0.066,0.985,-165.789,4.875,157,-0.013,0,201,25,27,15,182,5,40,668.789,23.593,-1.09,-0.242,-7.598,2.447
12.438,-2.477,-0.692,0.039,0.594,6.914,-0.062,0.066,0.989,-165.569,4.875,157,-0.009,0,201,25,27,15,182,5,40,668.789,23.504,-1.089,-0.234,-7.566,2.446
12.458,-2.472,-0.681,0.141,0.613,6.773,-0.063,0.067,0.993,-165.355,4.875,157,-0.004,0,201,25,27,15,182,5,40,668.789,23.515,-1.084,-0.265,-7.57,2.444
12.478,-2.461,-0.681,0.184,0.605,6.703,-0.067,0.067,1.004,-165.355,4.875,157,0.001,0,201,25,27,15,182,5,40,668.789,23.566,-1.086,-0.185,-7.589,2.445
12.498,-2.455,-0.681,0.223,0.574,6.629,-0.069,0.067,1.01,-165.141,4.875,157,0.012,0,201,25,27,15,182,5,40,668.789,23.571,-1.088,-0.229,-7.59,2.445
12.518,-2.444,-0.681,0.254,0.527,6.547,-0.07,0.066,1.013,-164.932,4.875,157,0.015,0,201,25,27,15,182,5,40,668.789,23.481,-1.088,-0.184,-7.558,2.445
12.538,-2.439,-0.681,0.273,0.41,6.387,-0.069,0.066,1.014,-164.932,4.875,157,0.017,0,201,25,27,15,182,5,40,668.789,23.482,-1.087,-0.182,-7.558,2.445
12.558,-2.439,-0.681,0.273,0.344,6.305,-0.065,0.064,1.016,-164.734,4.875,157,0.018,0,201,25,27,15,182,5,40,668.789,23.508,-1.088,-0.179,-7.568,2.445
12.578,-2.433,-0.687,0.266,0.27,6.223,-0.064,0.064,1.016,-164.537,4.75,157,0.018,0,201,25,27,15,182,5,40,668.789,23.573,-1.091,-0.178,-7.59,2.444
12.598,-2.428,-0.698,0.23,0.125,6.066,-0.063,0.063,1.015,-164.537,4.75,157,0.018,0,201,25,27,15,182,5,40,668.789,23.696,-1.093,-0.178,-7.633,2.446
12.618,-2.428,-0.703,0.195,0.07,5.98,-0.063,0.062,1.011,-164.344,4.75,157,0.014,0,201,25,27,15,182,5,40,668.789,23.705,-1.098,-0.176,-7.636,2.445
12.638,-2.428,-0.703,0.156,0.039,5.883,-0.064,0.061,1.01,-164.158,4.75,157,0.012,0,201,25,27,15,182,5,40,668.789,23.49,-1.094,-0.181,-7.562,2.445
12.659,-2.428,-0.703,0.062,0.027,5.777,-0.065,0.06,1.008,-164.158,4.75,157,0.01,0,201,25,27,15,182,5,40,668.789,23.542,-1.1,-0.182,-7.58,2.445
12.679,-2.428,-0.698,0.008,0.074,5.578,-0.065,0.058,1.006,-163.976,4.75,157,0.008,0,201,25,27,15,182,5,40,668.789,23.496,-1.098,-0.181,-7.563,2.446
12.699,-2.428,-0.698,-0.043,0.133,5.484,-0.065,0.056,1.001,-163.976,4.75,157,0.004,0,201,25,27,15,182,5,40,668.789,23.484,-1.1,-0.18,-7.559,2.445
12.719,-2.433,-0.692,-0.098,0.203,5.391,-0.066,0.055,1,-163.801,4.75,157,0.002,0,201,25,27,15,182,5,40,668.789,23.482,-1.097,-0.18,-7.558,2.446
12.739,-2.444,-0.687,-0.211,0.328,5.211,-0.067,0.056,1,-163.636,4.75,157,0.002,0,201,25,27,15,182,5,40,668.789,23.574,-1.098,-0.185,-7.591,2.446
12.759,-2.45,-0.681,-0.27,0.371,5.121,-0.07,0.056,1.002,-163.636,4.75,157,0.003,0,201,25,27,15,182,5,40,668.789,23.486,-1.098,-0.181,-7.559,2.448
12.779,-2.455,-0.681,-0.32,0.391,5.02,-0.069,0.059,1.001,-163.471,4.75,157,0.004,0,201,25,27,15,182,5,40,668.789,23.486,-1.093,-0.181,-7.559,2.448
12.799,-2.461,-0.676,-0.352,0.395,4.918,-0.069,0.061,1.002,-163.312,4.75,157,0.005,0,201,25,27,15,182,5,40,668.789,23.48,-1.095,-0.18,-7.558,2.448
12.819,-2.466,-0.67,-0.367,0.395,4.703,-0.068,0.062,1.003,-163.312,4.75,157,0.006,0,201,25,27,15,182,5,40,668.789,23.675,-1.094,-0.181,-7.626,2.446
12.839,-2.466,-0.67,-0.355,0.379,4.598,-0.067,0.061,1.003,-163.163,4.75,157,0.006,0,201,25,27,15,182,5,40,668.789,23.604,-1.094,-0.181,-7.601,2.446
12.859,-2.472,-0.67,-0.332,0.352,4.496,-0.067,0.062,1.001,-163.021,4.625,157,0.004,0,201,25,27,15,182,5,40,668.789,23.479,-1.092,-0.176,-7.557,2.448
12.879,-2.472,-0.67,-0.258,0.289,4.289,-0.068,0.062,1,-163.021,4.625,157,0.003,0,201,25,27,15,182,5,40,668.789,23.484,-1.093,-0.092,-7.559,2.449
12.899,-2.472,-0.67,-0.215,0.25,4.18,-0.071,0.062,0.996,-162.883,4.625,157,-0.001,0,201,25,27,15,182,5,40,668.789,23.738,-1.087,-0.074,-7.648,2.449
12.919,-2.472,-0.676,-0.18,0.199,4.066,-0.071,0.062,0.994,-162.751,4.625,157,-0.004,0,201,25,27,15,182,5,40,668.789,23.517,-1.086,-0.08,-7.571,2.452
12.939,-2.466,-0.676,-0.09,0.152,3.957,-0.07,0.061,0.991,-162.751,4.625,157,-0.006,0,201,26,27,15,182,5,40,668.789,23.482,-1.084,-0.071,-7.559,2.451
12.959,-2.466,-0.676,-0.043,0.117,3.75,-0.068,0.06,0.987,-162.625,4.625,157,-0.01,0,201,26,27,15,191,5,40,668.789,23.491,-1.089,-0.068,-7.561,2.452
12.979,-2.466,-0.676,0,0.113,3.652,-0.065,0.059,0.983,-162.625,4.625,157,-0.014,0,201,26,27,15,191,5,40,668.789,23.489,-1.09,-0.05,-7.561,2.452
12.999,-2.461,-0.681,0.047,0.105,3.555,-0.066,0.058,0.981,-162.51,4.625,157,-0.016,0,201,26,27,15,191,5,40,668.789,23.515,-1.088,-0.092,-7.571,2.451
13.019,-2.455,-0.676,0.117,0.09,3.352,-0.067,0.058,0.979,-162.4,4.625,157,-0.018,0,201,26,27,15,191,5,40,668.789,23.539,-1.088,-0.113,-7.579,2.452
13.039,-2.45,-0.681,0.148,0.086,3.246,-0.068,0.058,0.977,-162.4,4.625,157,-0.02,0,201,26,27,15,191,5,40,668.789,23.484,-1.086,-0.108,-7.559,2.452
13.059,-2.444,-0.681,0.172,0.078,3.145,-0.07,0.056,0.977,-162.296,4.625,157,-0.02,0,201,26,27,15,191,5,40,668.789,23.482,-1.09,-0.085,-7.558,2.453
13.079,-2.444,-0.681,0.187,0.066,3.043,-0.071,0.055,0.978,-162.197,4.5,157,-0.019,0,201,26,27,15,191,5,40,668.789,23.568,-1.087,-0.118,-7.589,2.453
13.099,-2.439,-0.681,0.195,0.066,2.852,-0.071,0.053,0.98,-162.197,4.5,157,-0.018,0,201,26,27,15,191,5,40,668.789,23.685,-1.091,-0.133,-7.63,2.453
13.119,-2.433,-0.681,0.187,0.074,2.766,-0.071,0.05,0.983,-162.103,4.5,157,-0.014,0,201,26,27,15,191,5,40,668.789,23.479,-1.09,-0.14,-7.557,2.453
13.139,-2.428,-0.676,0.18,0.086,2.684,-0.071,0.049,0.988,-162.015,4.5,157,-0.01,0,201,26,27,15,191,5,40,668.789,23.482,-1.093,-0.127,-7.559,2.452
13.159,-2.428,-0.681,0.168,0.098,2.531,-0.073,0.049,0.994,-162.015,4.5,157,-0.004,0,201,26,27,15,191,5,40,668.789,23.51,-1.094,-0.17,-7.568,2.451
13.179,-2.422,-0.681,0.168,0.102,2.457,-0.075,0.049,1.004,-161.933,4.5,157,0.002,0,201,26,27,15,191,5,40,668.789,23.553,-1.094,-0.129,-7.584,2.45
13.199,-2.422,-0.681,0.168,0.098,2.379,-0.076,0.05,1.009,-161.933,4.5,157,0.012,0,201,26,27,15,191,5,40,668.789,23.494,-1.102,-0.173,-7.563,2.452
13.219,-2.417,-0.681,0.156,0.086,2.301,-0.075,0.048,1.015,-161.856,4.5,157,0.017,0,201,26,27,15,191,5,40,668.789,23.485,-1.101,-0.124,-7.559,2.453
13.239,-2.417,-0.681,0.117,0.066,2.168,-0.075,0.046,1.018,-161.779,4.5,157,0.021,0,201,26,27,15,191,5,40,668.789,23.492,-1.1,-0.143,-7.563,2.453
13.259,-2.417,-0.681,0.086,0.062,2.113,-0.075,0.042,1.022,-161.779,4.5,157,0.024,0,201,26,27,15,191,5,40,668.789,23.547,-1.099,-0.138,-7.581,2.454
13.279,-2.417,-0.681,0.051,0.066,2.07,-0.075,0.04,1.022,-161.708,4.5,157,0.025,0,201,26,27,15,191,5,40,668.789,23.497,-1.096,-0.177,-7.564,2.458
